engine_hp,msrp
111.0,2000
140.0,2000
111.0,2000
111.0,2000
111.0,2000
111.0,2000
110.0,2000
110.0,2000
110.0,2000
110.0,2000
110.0,2000
140.0,2000
110.0,2000
110.0,2000
110.0,2000
140.0,2000
100.0,2000
93.0,2000
93.0,2000
100.0,2000
93.0,2000
93.0,2000
100.0,2000
93.0,2000
100.0,2000
93.0,2000
100.0,2000
100.0,2000
93.0,2000
93.0,2000
140.0,14930
140.0,10895
140.0,14930
140.0,15205
140.0,10895
532.0,281170
532.0,294080
631.0,291900
320.0,18255
220.0,14977
320.0,22001
220.0,17320
225.0,20596
320.0,25279
230.0,2000
230.0,2000
230.0,2230
230.0,2000
230.0,2472
230.0,2283
230.0,2749
230.0,2512
79.0,2000
79.0,2000
79.0,2000
79.0,9949
79.0,10949
79.0,9299
79.0,10299
150.0,16599
148.0,19349
148.0,17099
150.0,16999
148.0,17849
150.0,16479
148.0,18999
150.0,18249
150.0,13499
148.0,17799
150.0,15195
148.0,18299
150.0,17099
148.0,18599
150.0,16799
148.0,18875
148.0,19649
148.0,17999
148.0,18199
148.0,17399
150.0,13699
148.0,18499
150.0,15495
150.0,18549
150.0,16999
150.0,19349
150.0,16999
148.0,19175
148.0,17849
148.0,18349
148.0,18799
148.0,20449
150.0,15845
280.0,5667
190.0,2563
190.0,2922
190.0,2506
150.0,2141
190.0,2802
190.0,3143
190.0,2806
150.0,2348
190.0,3042
190.0,2767
150.0,2540
190.0,3058
190.0,3586
190.0,3480
190.0,3214
236.0,27355
159.0,23075
236.0,27235
159.0,24800
159.0,21865
236.0,35725
159.0,20965
159.0,23625
236.0,37615
236.0,25060
236.0,23960
236.0,26355
236.0,36705
236.0,36635
236.0,28235
236.0,28735
159.0,22525
236.0,25560
159.0,25700
159.0,25185
278.0,29275
159.0,23660
278.0,34700
278.0,31420
278.0,34090
278.0,30025
278.0,33310
159.0,26635
278.0,31680
278.0,32460
278.0,34090
278.0,27355
278.0,33310
278.0,35105
278.0,31920
278.0,38180
278.0,28345
278.0,31125
159.0,26735
278.0,31625
159.0,28820
278.0,32460
278.0,28845
278.0,30530
278.0,31125
159.0,25745
159.0,24490
278.0,34700
278.0,35315
278.0,33075
278.0,40760
159.0,25645
278.0,35720
278.0,33770
278.0,32765
278.0,34705
159.0,27095
278.0,35315
278.0,42760
278.0,34705
159.0,24950
278.0,29690
278.0,25730
278.0,33075
159.0,26205
278.0,31740
278.0,29735
159.0,29280
278.0,33770
278.0,30485
278.0,28700
159.0,24120
278.0,32390
159.0,27195
278.0,33265
278.0,31740
278.0,38795
278.0,31875
278.0,32240
278.0,30190
332.0,51145
332.0,53950
332.0,54775
332.0,51970
332.0,56425
332.0,53620
255.0,3465
255.0,3413
355.0,54505
355.0,61085
355.0,49300
355.0,46300
355.0,51505
355.0,64085
355.0,64740
355.0,47000
355.0,55030
355.0,52030
355.0,50000
355.0,61740
355.0,50215
355.0,55345
355.0,47215
355.0,62030
355.0,52345
355.0,65030
260.0,31620
260.0,28880
260.0,29770
260.0,27030
260.0,32600
260.0,30750
263.0,32325
263.0,33180
263.0,34175
263.0,31330
263.0,30120
263.0,28270
288.0,29485
288.0,27055
365.0,40220
288.0,31335
288.0,36255
288.0,34405
288.0,29540
288.0,34460
288.0,27110
288.0,31390
365.0,40275
288.0,36310
288.0,36855
288.0,29775
365.0,42520
288.0,31625
288.0,38705
288.0,27345
141.0,2000
200.0,2000
141.0,2000
179.0,21400
179.0,21440
179.0,22440
179.0,22400
179.0,20210
179.0,19210
179.0,19210
179.0,20360
179.0,24340
179.0,23190
179.0,19385
179.0,23190
179.0,24340
179.0,20535
96.0,2000
96.0,2000
140.0,2000
96.0,2000
140.0,2000
96.0,2000
96.0,2000
96.0,2000
96.0,2000
96.0,2000
96.0,2000
93.0,2000
93.0,2000
93.0,2000
93.0,2012
93.0,2041
93.0,2000
93.0,2148
182.0,24070
182.0,37240
182.0,33065
182.0,29820
182.0,28310
182.0,26560
182.0,34815
182.0,35490
182.0,29810
182.0,28060
182.0,31570
182.0,28300
182.0,33975
182.0,23975
182.0,28550
182.0,30620
182.0,35725
182.0,26800
182.0,32370
182.0,30050
182.0,29050
182.0,28800
182.0,36025
182.0,34275
182.0,27300
182.0,30550
182.0,30920
182.0,24070
182.0,32670
200.0,30990
200.0,31170
200.0,28110
200.0,33855
196.0,33250
201.0,27250
201.0,29750
196.0,30250
240.0,30780
240.0,28000
240.0,26660
280.0,40355
280.0,36815
280.0,37855
280.0,39310
280.0,37435
280.0,38480
280.0,38355
280.0,39415
138.0,17095
172.0,18595
172.0,20595
138.0,16095
172.0,21595
172.0,19595
172.0,21195
172.0,22095
172.0,19395
138.0,17795
172.0,21695
172.0,22795
138.0,16695
172.0,20495
138.0,18370
172.0,21270
172.0,22620
172.0,20170
138.0,17270
172.0,22770
200.0,30225
200.0,28230
200.0,33235
200.0,37650
200.0,39625
200.0,26255
200.0,35565
200.0,33590
200.0,31260
200.0,28250
200.0,24890
200.0,36420
200.0,33365
200.0,28700
200.0,26865
200.0,31390
200.0,34445
200.0,30675
200.0,30095
200.0,32070
200.0,26970
200.0,34580
200.0,24995
200.0,36475
200.0,34500
200.0,32605
317.0,39780
317.0,34440
317.0,37580
317.0,31910
317.0,34760
317.0,29360
317.0,33990
317.0,37320
317.0,43280
317.0,34640
317.0,40580
317.0,32210
317.0,31790
317.0,36840
317.0,41160
317.0,32490
317.0,32060
317.0,34910
317.0,31940
317.0,38170
317.0,34140
317.0,34790
317.0,40370
317.0,43860
317.0,29640
317.0,36990
390.0,37670
390.0,40700
390.0,37810
390.0,45020
390.0,49460
390.0,55400
390.0,46380
390.0,52310
390.0,34780
305.0,42985
280.0,41635
305.0,39255
305.0,45185
280.0,35705
305.0,42985
280.0,39435
280.0,39635
305.0,45385
305.0,39455
305.0,43185
280.0,41835
305.0,43185
280.0,35905
280.0,37405
280.0,37530
280.0,36030
305.0,43310
305.0,39580
280.0,39760
305.0,45510
305.0,43310
280.0,41960
290.0,41575
206.0,35500
290.0,42600
290.0,39375
290.0,44800
206.0,31445
290.0,35320
290.0,41575
290.0,35320
290.0,42600
206.0,35750
290.0,44800
290.0,39375
206.0,31695
290.0,42600
206.0,35950
290.0,44800
206.0,31900
290.0,41600
290.0,39400
290.0,35350
165.0,2000
165.0,2000
170.0,2000
170.0,2000
170.0,2000
170.0,2000
185.0,23965
185.0,22455
264.0,29745
185.0,25145
185.0,23520
264.0,28120
185.0,24820
185.0,26815
264.0,31415
264.0,29420
350.0,48390
280.0,39300
310.0,68340
221.0,42800
280.0,39300
350.0,48900
240.0,62200
240.0,56670
280.0,53170
280.0,48745
280.0,44705
280.0,58700
380.0,66995
240.0,52245
280.0,51450
280.0,46745
240.0,54950
280.0,42705
240.0,63245
280.0,59745
240.0,50245
280.0,49495
280.0,52795
280.0,60195
283.0,32995
283.0,30765
283.0,41995
283.0,34465
283.0,29995
283.0,37945
283.0,35315
283.0,33695
283.0,40295
283.0,31465
283.0,35845
283.0,34145
283.0,40645
283.0,29995
283.0,38445
283.0,37345
283.0,31875
239.0,52055
239.0,46385
239.0,52595
239.0,46925
239.0,47225
239.0,47000
239.0,52895
239.0,52670
127.0,19060
127.0,16790
127.0,17890
155.0,21510
127.0,17200
155.0,21935
127.0,16100
155.0,20835
165.0,22530
165.0,21430
127.0,17730
127.0,16630
127.0,17330
127.0,18430
165.0,22130
127.0,19580
165.0,22315
165.0,22715
165.0,21615
165.0,19865
165.0,20965
275.0,32320
275.0,34220
275.0,30070
275.0,31970
275.0,32515
275.0,30265
275.0,30335
275.0,28085
291.0,27980
291.0,30230
291.0,28130
291.0,25880
291.0,25045
395.0,34885
395.0,33620
291.0,27340
395.0,37125
395.0,31320
291.0,27970
291.0,30210
285.0,26390
285.0,28525
285.0,29880
285.0,29535
285.0,27745
285.0,31910
390.0,32155
285.0,31810
390.0,34290
390.0,37725
285.0,27400
390.0,35590
285.0,33945
285.0,29780
285.0,35770
285.0,31330
390.0,39330
285.0,31275
285.0,33595
390.0,37195
285.0,33445
285.0,29155
180.0,2000
180.0,2000
180.0,2000
180.0,2000
180.0,2000
180.0,2038
180.0,2104
169.0,26710
169.0,23330
169.0,25185
169.0,22330
169.0,24710
169.0,22330
169.0,23855
169.0,24855
169.0,26710
169.0,29185
169.0,25185
169.0,24855
169.0,23330
169.0,24710
169.0,23855
169.0,22675
169.0,25300
169.0,24825
169.0,26825
169.0,24825
169.0,24200
169.0,26825
169.0,22675
169.0,29300
169.0,23675
169.0,25300
169.0,24200
169.0,25200
169.0,25200
169.0,23675
169.0,23900
169.0,25585
169.0,27590
169.0,24425
169.0,30215
169.0,25585
169.0,25425
169.0,28215
169.0,25590
169.0,27590
169.0,22900
169.0,25425
169.0,24425
169.0,25590
169.0,23900
169.0,22900
275.0,35430
275.0,40830
275.0,36070
275.0,33920
275.0,39080
275.0,33770
310.0,43795
310.0,42295
275.0,32270
275.0,37420
275.0,37580
275.0,37570
275.0,33930
275.0,32420
275.0,35920
275.0,39330
275.0,36825
275.0,39580
275.0,34635
275.0,39735
275.0,36975
275.0,34470
275.0,41030
275.0,34620
275.0,38270
275.0,33325
275.0,38285
275.0,33175
310.0,43995
275.0,35930
275.0,38120
310.0,42700
275.0,34515
275.0,38015
275.0,34365
275.0,35810
275.0,39310
275.0,40770
275.0,42075
275.0,43370
275.0,37120
275.0,39475
275.0,35660
275.0,35825
275.0,42220
275.0,39460
275.0,38165
275.0,40925
288.0,43935
281.0,30995
281.0,38295
281.0,32995
281.0,33795
281.0,35795
281.0,36295
288.0,41935
288.0,44145
281.0,34005
288.0,42145
281.0,28700
281.0,36505
281.0,38505
281.0,31205
281.0,36005
281.0,33205
281.0,38650
281.0,28700
281.0,34100
281.0,31300
288.0,44045
281.0,33300
281.0,36100
281.0,36650
288.0,42045
138.0,25030
138.0,26530
138.0,23945
138.0,20120
138.0,21620
138.0,22445
138.0,20040
138.0,21540
138.0,24145
138.0,21800
138.0,25230
138.0,26730
138.0,20300
138.0,22645
138.0,21800
138.0,20300
138.0,24400
138.0,26100
138.0,27600
138.0,22900
138.0,22500
138.0,21000
256.0,35895
256.0,30595
256.0,32595
256.0,32595
256.0,34095
133.0,27995
133.0,27235
133.0,29745
133.0,25485
177.0,29175
177.0,31695
177.0,30925
177.0,33445
171.0,23545
171.0,19730
240.0,25885
171.0,24620
240.0,24805
171.0,24690
171.0,26375
240.0,25950
171.0,22935
171.0,21790
240.0,24200
240.0,23055
240.0,27635
171.0,24200
171.0,27305
171.0,23590
171.0,25550
171.0,20405
171.0,22445
240.0,27165
240.0,28915
171.0,25345
171.0,25700
171.0,25495
171.0,23740
240.0,29065
171.0,22595
171.0,24350
171.0,20555
171.0,27455
240.0,27315
135.0,12840
207.0,19885
147.0,18090
207.0,22630
147.0,15670
147.0,20575
207.0,21410
207.0,23150
147.0,16975
147.0,19215
135.0,13930
207.0,20880
147.0,18885
135.0,18050
207.0,19975
134.0,2000
153.0,2121
134.0,2000
134.0,2000
153.0,2000
134.0,2281
153.0,2436
153.0,2494
134.0,2130
134.0,2000
134.0,2122
134.0,2762
134.0,2354
134.0,2647
134.0,2547
134.0,2326
134.0,2918
134.0,2391
134.0,3140
134.0,2550
134.0,2676
134.0,2241
134.0,2837
201.0,35010
201.0,31360
201.0,35510
201.0,31860
201.0,35635
201.0,31985
201.0,30010
280.0,35550
280.0,38650
201.0,33110
201.0,31010
201.0,31010
201.0,30510
201.0,31510
201.0,31510
201.0,33610
280.0,39150
201.0,31635
201.0,30635
280.0,39275
201.0,33735
201.0,31635
360.0,56850
360.0,57200
211.0,43350
211.0,40350
220.0,42900
220.0,46400
220.0,47000
220.0,43500
265.0,51700
265.0,48700
292.0,51900
292.0,52500
182.0,26450
164.0,21650
182.0,27950
182.0,23700
180.0,25200
164.0,23150
182.0,25200
180.0,27950
175.0,24150
175.0,25550
175.0,29900
164.0,24100
175.0,31300
175.0,27550
175.0,26150
164.0,22700
164.0,22700
164.0,24100
175.0,29775
175.0,25900
175.0,31175
175.0,27300
175.0,24150
175.0,25550
310.0,33210
381.0,29120
381.0,44925
381.0,40685
381.0,44925
381.0,44000
381.0,33390
381.0,33060
381.0,47975
381.0,34710
310.0,30160
381.0,34710
381.0,40685
310.0,31560
381.0,44000
381.0,35040
381.0,37030
381.0,42550
381.0,42550
310.0,35530
381.0,33060
381.0,37030
381.0,32170
381.0,41385
381.0,39500
381.0,35040
381.0,33390
381.0,41385
381.0,47975
310.0,32480
381.0,37635
310.0,28510
381.0,47975
381.0,33980
381.0,30010
381.0,31660
381.0,47975
381.0,31990
381.0,32170
381.0,30340
381.0,34220
381.0,30840
310.0,34000
381.0,45560
381.0,32980
381.0,38670
310.0,36320
381.0,34970
381.0,46530
381.0,43585
381.0,42945
381.0,42945
381.0,46530
381.0,30840
381.0,41720
381.0,49580
381.0,46530
381.0,40535
381.0,38020
381.0,49580
310.0,29140
381.0,29950
310.0,33270
381.0,32650
381.0,49580
381.0,49580
310.0,32190
381.0,36030
381.0,33000
381.0,31170
381.0,34220
381.0,35700
381.0,32980
381.0,29950
381.0,38670
381.0,41720
381.0,34970
381.0,46530
310.0,30950
381.0,45560
381.0,43585
381.0,32650
381.0,33890
381.0,40535
381.0,36030
381.0,35700
381.0,33000
381.0,33890
381.0,31170
381.0,38020
381.0,33450
381.0,50030
381.0,35420
381.0,42330
310.0,31830
381.0,46980
381.0,42330
381.0,46980
381.0,44195
381.0,39280
310.0,34880
381.0,46010
381.0,30400
381.0,38470
381.0,33430
381.0,41145
381.0,43395
381.0,50030
310.0,34150
381.0,30400
381.0,31620
381.0,50030
381.0,33100
381.0,43395
381.0,31620
381.0,36480
381.0,31290
381.0,33430
381.0,34340
310.0,37200
381.0,46980
381.0,44195
381.0,31290
381.0,34340
381.0,46980
381.0,36150
381.0,34670
381.0,33100
310.0,30020
310.0,33070
381.0,35420
381.0,36480
381.0,39280
381.0,36150
381.0,46010
381.0,41145
381.0,33450
381.0,38470
381.0,34670
381.0,50030
285.0,5895
285.0,6890
201.0,22750
201.0,22750
201.0,28250
201.0,26250
201.0,19250
201.0,19250
201.0,21150
201.0,30250
196.0,33250
240.0,20205
240.0,22105
240.0,23280
240.0,23280
240.0,27405
240.0,33050
240.0,29350
240.0,20205
240.0,21540
240.0,21540
240.0,24250
240.0,23080
240.0,29330
240.0,24250
460.0,234260
460.0,234260
520.0,255000
520.0,260000
565.0,182395
565.0,198195
565.0,183695
510.0,191995
510.0,180535
510.0,180535
510.0,195895
510.0,180535
510.0,195895
160.0,24900
170.0,24900
170.0,25700
170.0,29845
168.0,29800
227.0,35500
227.0,33050
168.0,28700
227.0,32850
227.0,29000
250.0,41000
250.0,44650
250.0,41200
250.0,44850
240.0,41700
240.0,45350
325.0,45400
250.0,37450
240.0,35750
325.0,45150
250.0,37250
240.0,35950
302.0,46050
250.0,43520
345.0,61300
250.0,39600
302.0,49450
240.0,36150
240.0,41750
325.0,49200
325.0,45800
240.0,38100
250.0,37650
302.0,48950
240.0,36150
240.0,41750
240.0,38100
235.0,32465
235.0,32900
235.0,33550
235.0,38000
430.0,145200
420.0,131200
430.0,130700
420.0,122400
420.0,116700
420.0,136900
430.0,136400
430.0,150900
430.0,147495
430.0,132995
430.0,98200
430.0,117995
430.0,103900
430.0,153195
430.0,138695
430.0,112700
430.0,123695
430.0,138195
430.0,118400
430.0,132495
430.0,148795
430.0,134295
430.0,103300
430.0,126995
430.0,117800
430.0,141495
430.0,135795
430.0,154495
430.0,139995
430.0,109000
430.0,121295
430.0,123500
276.0,2000
276.0,2149
276.0,2239
181.0,2200
90.0,2000
90.0,2000
90.0,2000
90.0,2000
90.0,2000
90.0,2000
90.0,2000
90.0,2000
90.0,2000
90.0,2000
90.0,2000
200.0,2000
165.0,2000
165.0,2000
200.0,2000
200.0,2000
165.0,2000
165.0,2000
165.0,2000
165.0,2000
165.0,2000
165.0,2000
106.0,2000
106.0,2000
565.0,296295
565.0,278295
568.0,301695
568.0,283695
568.0,287650
568.0,305650
568.0,302695
568.0,320695
107.0,2000
107.0,2000
201.0,23300
132.0,19050
132.0,21650
132.0,21650
201.0,22300
201.0,22300
138.0,17800
138.0,17800
132.0,19050
138.0,17800
201.0,21300
201.0,23300
132.0,19050
132.0,19250
201.0,23600
132.0,21950
132.0,21950
138.0,18000
201.0,22600
201.0,21600
132.0,19100
132.0,18000
201.0,23950
201.0,21600
132.0,19100
132.0,18000
201.0,23800
201.0,22600
201.0,23800
201.0,22600
185.0,31790
185.0,33790
185.0,24040
185.0,26340
185.0,22440
185.0,29740
185.0,21365
185.0,22465
185.0,31490
185.0,25165
185.0,29240
185.0,30240
185.0,30575
185.0,33625
185.0,26675
185.0,22600
185.0,21475
185.0,23225
185.0,30760
185.0,23165
185.0,26835
185.0,23365
181.0,31510
268.0,39020
268.0,31120
268.0,37570
268.0,29670
268.0,33330
181.0,27850
181.0,32960
268.0,34780
181.0,29300
268.0,29770
268.0,39570
181.0,29400
268.0,33630
268.0,35080
268.0,31220
181.0,27950
268.0,38120
181.0,31810
181.0,33260
268.0,35600
181.0,33560
268.0,39940
181.0,29065
181.0,32110
268.0,34150
181.0,30515
260.0,35895
260.0,28145
260.0,34195
260.0,30045
260.0,28345
260.0,34395
260.0,36095
260.0,30245
260.0,30245
260.0,36195
260.0,34495
260.0,28345
180.0,21065
250.0,29215
180.0,27050
180.0,25020
180.0,23380
180.0,23480
180.0,24475
180.0,24065
180.0,21065
180.0,26505
250.0,28670
180.0,21065
180.0,26555
180.0,24115
155.0,17199
155.0,20199
155.0,18499
155.0,19349
155.0,21049
155.0,17549
155.0,20549
155.0,20299
155.0,18299
109.0,17930
109.0,18660
109.0,17960
109.0,16330
109.0,15430
109.0,14180
109.0,17530
109.0,16380
109.0,14230
109.0,17980
109.0,18710
109.0,15480
109.0,15480
109.0,17980
109.0,16380
109.0,18710
109.0,13990
109.0,15530
109.0,16890
109.0,11990
109.0,17590
109.0,13490
109.0,14040
109.0,13540
109.0,15580
109.0,17140
109.0,11990
109.0,17280
109.0,13680
109.0,11990
109.0,14130
109.0,15720
1001.0,2065902
1001.0,1500000
1001.0,1705769
126.0,16855
132.0,16100
158.0,16495
158.0,20875
158.0,20475
158.0,20275
132.0,16100
158.0,20875
158.0,17445
176.0,2000
176.0,2000
176.0,2000
176.0,2000
176.0,2000
176.0,2000
645.0,107995
645.0,94995
645.0,84995
645.0,94995
645.0,95895
645.0,87895
645.0,118795
645.0,107995
645.0,95895
645.0,95895
645.0,87895
645.0,118795
645.0,95895
645.0,107995
490.0,208295
490.0,223295
127.0,16599
127.0,17999
127.0,17799
127.0,16999
127.0,15999
127.0,18199
127.0,19199
127.0,16799
127.0,18199
127.0,16999
127.0,15599
127.0,16799
165.0,19199
165.0,17999
165.0,18199
165.0,16999
180.0,23525
150.0,19160
180.0,23640
150.0,16430
150.0,19155
150.0,20960
180.0,23790
150.0,2000
150.0,2000
150.0,2000
158.0,2166
158.0,2110
150.0,2000
158.0,2317
150.0,2008
200.0,20220
200.0,20585
200.0,21075
200.0,31115
200.0,25000
200.0,27435
200.0,22185
200.0,28595
200.0,33765
200.0,28900
200.0,27460
200.0,26375
200.0,31630
200.0,34040
200.0,22340
200.0,27870
200.0,23070
200.0,26315
200.0,29230
200.0,34825
200.0,31835
624.0,284900
624.0,294025
624.0,304350
305.0,37395
268.0,31195
305.0,38495
305.0,34495
268.0,29995
268.0,29695
268.0,26295
268.0,28495
305.0,34695
305.0,39995
268.0,28895
305.0,38995
268.0,30395
305.0,39995
268.0,31595
268.0,30095
268.0,26595
305.0,39995
268.0,26695
268.0,30195
305.0,39995
268.0,30995
268.0,32195
268.0,28995
305.0,35195
95.0,2000
95.0,2000
95.0,2000
95.0,2000
95.0,2000
95.0,2000
95.0,2000
240.0,31200
240.0,33000
300.0,39100
228.0,34800
228.0,33100
228.0,35100
300.0,45500
240.0,40500
180.0,42000
240.0,38500
240.0,38950
300.0,46800
240.0,40950
180.0,42450
180.0,42750
300.0,47950
240.0,41250
240.0,39250
240.0,44700
300.0,48000
360.0,57800
240.0,45250
300.0,49700
355.0,58100
240.0,45550
567.0,98700
567.0,98800
567.0,98800
255.0,57700
300.0,53900
300.0,56200
445.0,70100
300.0,57000
445.0,71500
255.0,57700
300.0,54700
300.0,57800
300.0,55500
255.0,59300
445.0,72300
567.0,102100
567.0,102200
567.0,102200
300.0,61900
445.0,72900
300.0,59600
300.0,62900
300.0,60600
445.0,75300
300.0,61400
445.0,76100
300.0,63700
108.0,12480
108.0,13280
108.0,13330
108.0,12530
103.0,13580
103.0,12780
158.0,16970
158.0,19210
158.0,17920
158.0,20160
158.0,16970
158.0,20420
158.0,17920
158.0,18070
158.0,19685
158.0,17120
325.0,51050
300.0,45550
302.0,46750
300.0,48250
300.0,41550
300.0,42650
240.0,38850
240.0,39650
300.0,42950
300.0,43850
240.0,43900
240.0,37250
302.0,45550
302.0,41450
240.0,35750
325.0,45800
240.0,42850
240.0,40250
325.0,47200
240.0,41750
240.0,40350
302.0,44050
240.0,36400
325.0,49800
300.0,47050
250.0,45400
302.0,42350
250.0,41150
302.0,40050
250.0,37900
325.0,46950
302.0,41150
240.0,44350
302.0,41350
250.0,38100
250.0,41350
325.0,46950
300.0,42650
302.0,47200
300.0,47050
240.0,36600
240.0,44150
302.0,47750
325.0,51050
250.0,45650
302.0,43350
302.0,51300
302.0,45750
240.0,39850
240.0,40950
302.0,46350
302.0,51000
302.0,46350
240.0,40950
240.0,34500
300.0,40950
300.0,42050
240.0,36900
240.0,36050
300.0,41800
240.0,37550
240.0,35400
240.0,46675
250.0,43050
250.0,48175
240.0,41550
250.0,47175
250.0,38600
240.0,37100
240.0,45675
250.0,42050
240.0,40550
240.0,39700
240.0,42700
250.0,53250
316.0,49800
250.0,43950
316.0,55400
316.0,53800
250.0,51250
316.0,65700
250.0,51350
250.0,45950
250.0,49350
250.0,51150
316.0,57200
316.0,51600
250.0,45750
316.0,55600
197.0,36500
128.0,15345
128.0,16145
128.0,16250
128.0,17050
128.0,18955
128.0,16545
128.0,18155
128.0,15745
128.0,15920
128.0,16720
192.0,24999
192.0,23499
194.0,23999
194.0,25599
194.0,25599
194.0,23999
194.0,24899
194.0,26499
185.0,25799
185.0,27499
185.0,21999
185.0,23799
185.0,22599
185.0,22999
185.0,25499
185.0,24499
185.0,20099
185.0,21099
185.0,22299
185.0,24799
185.0,20899
185.0,21899
185.0,27799
185.0,23299
185.0,21399
185.0,25799
185.0,22899
185.0,23399
185.0,24099
185.0,20399
185.0,26099
185.0,24899
185.0,26699
185.0,23199
185.0,23699
185.0,25499
185.0,21999
252.0,24599
252.0,29549
252.0,27949
252.0,28349
252.0,25949
252.0,24599
252.0,31749
252.0,26999
252.0,27549
252.0,24349
252.0,25949
252.0,26199
252.0,25399
252.0,28649
252.0,27049
252.0,22999
252.0,30149
252.0,26749
252.0,25199
252.0,29149
252.0,29149
252.0,27499
252.0,26599
252.0,23549
252.0,25099
252.0,21599
252.0,25049
252.0,26699
252.0,26749
252.0,27499
252.0,28249
252.0,28280
252.0,29930
252.0,28580
252.0,29079
252.0,27429
252.0,25745
252.0,27395
252.0,30230
443.0,97460
443.0,99160
443.0,100660
443.0,104215
320.0,80655
320.0,84160
320.0,78335
320.0,80650
320.0,81855
320.0,85650
320.0,86215
310.0,62500
310.0,51895
310.0,38995
310.0,47390
310.0,44895
310.0,54390
261.0,26900
261.0,29440
261.0,25850
261.0,30490
261.0,24850
261.0,24990
261.0,22940
261.0,31370
261.0,25300
261.0,27350
261.0,25440
261.0,26300
261.0,23390
261.0,30320
261.0,26670
261.0,27720
261.0,25710
261.0,30590
261.0,23660
261.0,31640
261.0,25670
304.0,64245
304.0,44660
304.0,54670
410.0,62735
304.0,56900
304.0,51000
304.0,49000
410.0,69785
304.0,62015
304.0,45295
304.0,49250
304.0,55705
304.0,66780
410.0,72320
304.0,51250
410.0,63770
304.0,64550
304.0,57935
304.0,45295
304.0,66795
304.0,49295
304.0,57995
304.0,51295
410.0,63795
410.0,72395
304.0,64595
304.0,55795
97.0,2000
145.0,2000
145.0,2000
148.0,21995
148.0,24495
148.0,22995
160.0,25995
160.0,29295
148.0,22995
148.0,24495
148.0,21995
148.0,24795
160.0,29295
160.0,25995
148.0,22295
148.0,21595
148.0,23295
106.0,15950
106.0,17050
106.0,16820
106.0,16880
106.0,16505
106.0,15945
106.0,14845
106.0,15570
106.0,17620
106.0,17670
106.0,16870
106.0,16555
106.0,16930
106.0,14895
106.0,15620
106.0,15995
106.0,16000
106.0,16910
106.0,15250
106.0,16375
106.0,17285
106.0,18000
106.0,17200
255.0,3949
332.0,54420
332.0,51610
332.0,61770
332.0,58925
332.0,55280
332.0,63130
332.0,52470
332.0,60285
332.0,54145
332.0,64805
332.0,56955
332.0,61960
355.0,61925
355.0,58925
355.0,53440
420.0,67220
420.0,70220
355.0,50440
355.0,51015
355.0,59700
355.0,54015
420.0,68025
355.0,62700
420.0,71025
355.0,54230
420.0,68665
420.0,71665
355.0,63015
355.0,51230
355.0,60015
355.0,50740
355.0,47740
355.0,59225
355.0,56225
420.0,64520
420.0,67520
420.0,65325
355.0,51315
420.0,68325
355.0,57000
355.0,48315
355.0,60000
420.0,68965
355.0,57315
355.0,51530
420.0,65965
355.0,60315
355.0,48530
193.0,4976
193.0,4697
170.0,4755
225.0,37900
184.0,31300
225.0,37700
225.0,37900
184.0,31300
225.0,37700
330.0,50100
330.0,52100
330.0,50400
330.0,52400
240.0,48950
300.0,56950
335.0,65800
240.0,48950
300.0,56950
335.0,65800
300.0,57500
240.0,49700
335.0,66350
394.0,128000
394.0,130000
394.0,131500
300.0,46020
300.0,56570
300.0,50520
300.0,46120
300.0,56670
300.0,50620
300.0,50920
221.0,28995
